free_text,label_id
Indo đã biết danh bác hù từ lâu lắm rồi!,hate
Cho vào túi nilon thả trôi sông chứ cách ly làm gì tốn chi phí nhà nước,offensive
An noi chuyen do van hoa vay ma than tuong,offensive
"Vũ khắc Tiệp phải dương tính coviD-offensive9 thì mới thấy được giá trị của cuộc sống,thay đổi thái độ",hate
Dương vật của team :)) à em nhầm linh vật ớ lại nhầm linh hồn :)),offensive
Đập chết cmn luôn,offensive
Chui chet me con linh ca loc do luon co 3 oi,hate
"duma hỗm em trúng dc hatenormalk k dám chơi nhiều thầy ơi, so anh ba giáo án xạo lz",hate
má fong rộng z ma la ngột ngạt me nó,offensive
Lê Thuần Triệu official bóng dơ này bán đồ giả nhe bạn nó khịa minh hiếu nên fan tag minh hiếu vào nhé,hate
"Thứ ko nhân cách , tiền nhìu cko ngta là cai nghiệp kiep truoc thiếu ngta h trả chứ méo đc miếng đức nào đâu mà hô hào , chị ba ! Chị ba phi",hate
"Cộng sản toàn lũ tư tưởng độc đảng, Qua bên mĩ còn tư tưởng độc đảng như CHINA",hate
COCC không thể bằng CCCCC,hate
Phương Minn nhìu đứa nó lạ loz vậy á.. dở thì ng ta chê.. thật sự đéo thể nào nge nổi nhạc jack .. tụi mày cứ khen nó hoài nó chả thể nào tốt lên dc đâu,hate
clm =)),offensive
Tất cả vì mấy thằng bụng phệ óc mỡ quản lí thôi.,offensive
Thì rõ ràng VN vô đích nên tuy sống với ô nhiễm ở mức nguy hại nhưng dân ta vẫn vui vẻ đi bão và tướng niểng bảo dân ta vẫn vô cùng thông minh đấy thôi !,hate
Fan cứng dạo hả thầy lol 🤤,hate
Ns cái quái j vậy trời ... tưởng mình là hoàng thân quốc thích của bên tàu bên mĩ j còn tồn tại hay sao ak... hay là coi mấy cái phim rồi lên cơn sản.người nhà đưa ra nước ngoài điều trị tâm thần.. mong chú sớm bình phục rồi chở lại đúng con người của mình .đừng thần tượng mấy ông công công hồi đó rồi hóa điên hóa khùng ...,hate
Sắp xuống lỗ rồi,offensive
Cực kỳ thuyết con mẹ nó phục :)),offensive
"Sáng nghe các đài phát thanh của loa Phường ra rả kết luận mà nghe nực cười quá thể, hoá ra mấy tháng qua điều tra các kiểu cũng quay lại giả thuyết ban đầu theo offensive phía trường cung cấp. Vậy thì điều tra quái gì cứ phán quyết bất chấp ngay từ đầu luôn đi cho gọn! Quả báo tới từng người bây giờ! Nhanh lắm!",offensive
Cô ba vàng Ngọc cây cầu trong háng,hate
Quả nhạc thốn đcđ,offensive
vualonemlabaonhieu cm,offensive
trần dần chém gió.nghèo kiết xác không có tiền để làm răng gãy mẹ nó hết rồi mà còn ngồi chem gió,hate
Chị Ba khùng nhìn chị buồn nôn,hate
Ý thức còn kém hơn điểm toán của tao,offensive
Nhục cho bạn này là con dân nước Việt ...đang góp phần chia re.thuần hoá dân tộc.và thủ tục dân nước cho bọn trung quốc.đến khi mất nước vào tay bọn tq thì nó là tội nhân thiên cổ,hate
"Đừng lấy lí do trời mưa nên ko stream đc nha anh già , anh trốn việc hơi lâu r đấy =)))) kệ con mẹ giải đi , mấy giải Thái Lan ai mà thèm , em chỉ thèm giải ao làng của anh thôi",offensive
Ngu người,offensive
Phong cách và thần kinh nó mong manh lắm🧐,offensive
Phá hết đi rồi chết. Cuộc sống thật mong manh,offensive
Dm =)),offensive
Ncc,offensive
"Xem dc offensive/3 toàn thấy nói đạo lý, chả có đéo gì bổ ích",offensive
"Hanh Viet ở nhà giúp mẹ giúp cha , ở đây soi soi mã cha chúng mày :))",hate
Khung qua linh oi tôi sau ma Khung nua,hate
Dạng háng bắt Sele buscu chứ gì thầy 😍,hate
Đúng tính cách a ấy luôn bây ơi. Loài hợp quần,hate
giống con cặc🤣🤣,offensive
Còn Samsung thì đòi đem 7normalnormal kỹ sư nó qua mà không muốn bị cách ly suy nghĩ óc chó vẫn tồn lại ở người hàn,hate
"Cứ chửi bọn tư bổn, mà sao con cái, quan chức ko ở xứ thiên đường mà trốn ở lại xứ dẫy chết là sao.",hate
tao cũng đéo tin 😂,offensive
Vô liêm sỉ. Dối trá. Tàn độc mà đòi chổ tựa của văn minh sao? Tìm lại các câu nói của đảng viên coi..,hate
Trần Thị Ngọc Anh hơn giống loài tỏ ra thượng đẳng trong khi chả biết củ lìn gì.,hate
SAO KHÔNG MỞ ĐẦU BẲNG CÂU '' ĐỊT MẸ '' NGHE CÓ PHẢI HẤP DẨN HƠN KHÔNG,offensive
cc ne Chu Tich. Phạt tao đi.,hate
Đọc cmt mà tức vl 🙂,offensive
Ba dung toi bac ky la ba toi so rui nhe,hate
Đúng là ngưu tầm ngưu. Ăn chơi phè phỡn ở nc ngoài rồi đến lúc bệnh thì mới nhớ đến quê hương Tổ quốc,offensive
Hai chi em ba nay mat dai an noi tuc tiu lon roi an noi mat dai hai chi em may no khoe,hate
Chuẩn. Có nhiều người giỏi cào lồn ăn vạ lắm :))),offensive
Cạn mẹ cái lời vì tụi này,offensive
Con bóng sadec =]],hate
Tối Thầy stream đá phò đi thầy ơi,hate
"Cái này là nói thiệt..con quỹ này bán hàng dõm offensivenormalnormal %..nhỏ bạn tui có mua offensive lần về xài thử, như là nước lạnh, nt hỏi thì bị chặn, lúc trước mình cũg tưởng uy tín mà nge nói dậy lúc nó live mình vô hỏi bị nó chặn ln...lừa đảo",offensive
Lê Hải Long bởi vì chó là vật nuôi và lợn gà bò dê dc nuôi để ăn ok ? Ngu còn tỏ ra nguy hiểm :))),hate
Kiếp bóng gió sống được lâu năm mà sao ko giữ được cái nết vậy...,offensive
Ủa rồi nhiều tiền để mang dịch về hay gì,offensive
Tú Tý Tởn cười cái qq à bạn :((,hate
vcl bôi cứt mũi,offensive
trời đất nào chiếm tiền của nhà nước mà thề ! nhưng bị cáo thì có! và quan trọng là tiền của nhân dân chứ nhà nước làm đách gì có tiền ! nhà nước chỉ giỏi phá tiền thôi !,hate
Chờ Cái loz 😉,offensive
Đồ Uyển Đình Ngọc dcm=)) chai sting vô đầu nha,hate
Nhìn mặt đã thấy chán mà còn hate nhiệm kì thì chán con mẹ nó luôn rui,offensive
Thối nát.đkmm,offensive
"Doanh nghiệp và dân_ phần ưu ái luôn là bên DN,họ chi mạnh,có thế lực,nhiều khi là sân sau của quan chức,dân muốn tìm đồng minh thì cạch chính quyền ra,tránh xa con dao hate lưỡi. dân luôn là kẻ thấp cổ bé họng,mà chính quyền là luật,luật là chính quyền.bàn tay luôn có hate mặt",offensive
Dơ quá,offensive
Đcm game lol gì cay vãi Như Quỳnh nào mua máy về tải t chơi,hate
Phim dở vl ạ hihi. Nữ chính đơ hơn nữ phụ,offensive
Bạn mới sàm đó,hate
"Trông khổ vãi đái, mong bác quay về với tổ quốc 😢",offensive
Trư Bát Giới ngọc trinh dáng ngon mà cái mặt t thề nhìn tắt nứng,hate
Thi hành án tử thì khác gì cái thoòng treo trên cổ chúng nó... mẹ tổ cha bọn tham nhũng,hate
Dẫn độ tội phạm TC rất hoành tráng,hate
Cả nước chống dịch ai cũng như ông này chắc thành Vũ Hán hai,hate
clm =((,offensive
Xaolon a ưii😆😆😆,offensive
Nó lại hợp lý vl :),offensive
"Đm Ad, mày ngon kéo ra đó mà bve ngồi sủa phỏng có ích gì",hate
Còn đó bị bệnh ngu,hate
Sao không mở lại những líp nó khóc lóc xin lỗi cho nó thấy nó xấu kễ nào...nhục quá...,hate
Tẩy chay là xong mõm vs bọn này làm gì. N là ng của cty ấy :))),offensive
Đấy thế nhé. Thế là vừa lòng nhé. Chưa kể những ng kêu là không ngại nguy hiểm kia toàn là lính. Sai đâu đánh đó. Không kêu chắc tự ra làm. Mà nói là nói mấy cha bụng bự kia chứ nói gì lính lác.,hate
Cách phân biệt thằng ngu ba gà và ba vi thì đúng hơn đó thầy,hate
Loại này phải cách ly vĩnh viễn,hate
Khá Trần có những người tai trâu. nghe nhạc theo số đông nhạc thị trường. thấy ngta khen hay thi cung khen. cha biết đên tầm này tháng sau còn biết đên bài này la gì không nữa.,hate
Tại bọn lính cả,hate
Nhanh chậm cái địt mẹ mày,hate
Cho chết mẹ nó cái đám bò đỏ đần độn,hate
Kệ mẹ mày,hate
địt,offensive
Lồn đâu có. Cái gì cũng có nhưng thiếu cái lồn,offensive
Con bóng??,offensive
Mình đanh vĩnh biệt cao lôn đi anh,offensive
Má thằng mả mẹ nào design nhìn mới tưởng nó mặc thêm offensive quần chưa kịp kéo khóa. Style kiểu này kn là thằng LÝ QUÝ KHÁNH,hate
Vậy trả thuế lại cho dân đi dân nó tự chống. Mọe làm không được chứ gì. Nói mẹ là cán dọng hết rồi nên làm gì còn mà trả. NGU,hate
"Noffensive7 khai gian dối, lây lan cho người nhà, hại bao nhiêu ng Việt Nam bị cách ly nên bị mọi người chửi là đúng.",hate
Tuổi lồn sánh vai,offensive
"Nguyên nhân chỉnh sửa chữ bố láo gây nhầm lần hiểu nhầm,số thứ tự gây xáo trộn mất thời gian vào những việc vô ích, còn gọi ruồi bu,suy ra độc tài là những kẻ ăn cắp thời gian láo nếu nhất gốc vẫn là cái búa liềm ám dân tộc ,triệu hồi hitler sống dậy...😅",hate
Tất cả là từ ý thức như đb của mấy người này mà ra thôi.,hate
Đm tao cừ tao ỉa 🤣🤣,offensive
Họ bị mù mà !!! Tiền che hàng cave đi rồi chúng cơ quan thiểu năng ko thấy đâu,hate
"mịa, bao nhiều đời đéo dẹp được, ông Thăng lên được mấy tháng thì dẹp thế đéo nào ngay được, nói ngu vl",offensive
Ca dam khung het,hate
Nhok Lầy: địt mẹ hay thì mày share đi. Nhai đi nhai lại như con bò. Tao khinh quá :)),hate
Bạn chả có máu hóa văn loz j cã=]],hate
Mày chỉ sống thêm offensiveoffensive ngày nữa thôi! Tao dạy mày những điều tốt đẹp sao mày sủa bậy thế Trần Đần.,hate
"trinh thu. Mỹ ác hơn tàu chứ bạn ơi , có lẽ bạn kg biết lịch sử chính phủ Mỹ .... nó gian tiếp kg trực tiếp như Trung Quốc ...",hate
Đéo phải trình bày :))),offensive
Nếu bảo chủ tịch mặt như l... thì ?????,hate
Cơm Sườn là thứ SÚC VẬT nên tiếp tục sinh ra những con người có suy nghĩ của SÚC VẬT.,hate
Con điên này ghê,hate
"noi dong cham toi ban tot offensive6 chu vang la bi ghep toi phan dong ,,, roi co ca dam dlv ngu ngoc tre trau cung vo goi la phan dong viet tan potay luon",hate
"Ko phải chê gì chứ khả năng win của sbtc quá cao. Sela kidz clear vs petland toàn những thanh niên chuyên nghiệp try hard vkl sao những ""ông già"" bên kia chơi lại. Còn thầy lồn thì t xin mạng phép bỏ qua ko nói tới coi như sbtc 4 đánh 6",hate
Cái mỏ con linh cá lóc ni giống như cái đít vịt,hate
Hải Yến tổ sư con dở ng nghĩ mình hài hước hay lòn gì cmt để ngta ỉa vào mặt à Hải Yến ơi,hate
Tao báo dlv 😂😂😂,hate
Ai trả biết a lắm tiền. Lắm tiền đi du lịch tha bệnh về. Chứ cứ ở quê như e chăn trâu cắt cỏ nuôi cá. Làm sao mà nhiễm bệnh đc. Bệnh Nhà Giàu là thứ bệnh mới,hate
Tao lao .nói chuyện hoan tưởng,offensive
Mồ tổ cha mày chứ ko tưởng nhớ. Mày ko biết xem tin tức ak,hate
nhìn nứng gkê ak abe ơi!!!,offensive
"Và người dân nghèo_trẻ em,cụ già không đc hưởng ASXH",hate
Chán đéo nói nỗi 🤣🤣,offensive
Thờ buổi này đi du lịch chi vậy 😀 đi để kịp đầu thai hả ha gì mà đi dữ vậy,hate
"Chịu khó đọc báo dùm. Tiền xây tượng do dân địa phương đóng góp. Nguyên nhân tháo dở là do xây dựg ko xin phép cơ quan sở tại. Vải lại đag trong quá trình xây dựng nhé. Ko lẻ mấy lủ ngu các người xây nhà kiểu Âu Mỹ mà ko xin phép, bị cơ quan thẩm quyền tháo dở. Lủ ngu lại riêu rao: Do xây nhà theo kiểu tư bản nên bị chính quyền ngăn cấm àk? Lên mạng chi mà ko khôn ra được, thằng ad page này có vấn đề về nảo bộ",hate
Biết điều là tốt . Ko t cho xuống cầu SG là chít mẹ☻,offensive
Sau vụ nay anh tiệp chuyển qua nuôi heo.vì ko ai mua gà của anh nữa,hate
Nguyễn Hạnh Mai phục cái máu lồn,offensive
Đố bể chỉ vì mỡt con vi rút tên nhung cồ lẽn việt nam ỏi,hate
Thầy Lol bữa kêu ko reaction nữa sau vụ Hương Ly r mà😂😂,hate
Bóng già nói ckx nge muốn xỉu,hate
mất dậy thật,offensive
Đậu xanh rau má thằng DLV nào vào đỡ dùm cái chủ đề này cái :v ? Giải thích sao định hướng XHCN mà lỗ nhiều vậy ?,offensive
"Về chính trị, chúng tuyệt đối không cho nhân dân ta một chút tự do dân chủ nào.",hate
Bao giờ nước ngập lên đến háng thì TP HCM sẽ được gọi = Sài Gòn !,hate
Dm tao buồn vl luôn ý :)),offensive
"Jack hát nhạc vàng thì hợp,luyến láy như c",hate
Hieu Trung ưng vcc mà,offensive
"Hazardous là cấp “cực kỳ nguy hiểm”, thằng giáo toang Nguyễn Khắc Ngọc đâu, vô sủa mấy câu tao coi",hate
Trần Công Luận đúng .phai phat tù vi gay bao nhieu nguoi ..tot nhat tử hih,offensive
Mình tín tưởng ở đang va nhà nước mình yên tâm lắm nhưng chỉ sợ những người vô ý thức óc xi măng thôi,hate
Trong một diễn biến khác. Lại có cờ mẫu quốc phấp phới đâu đây,hate
xuất khẩu gạo còn bị trả về vì vượt mức an toàn thì làm ăn j nữa,offensive
Phương Minn giống nhau đến thế haha. Nhạc nhẽo nghe như cc,hate
Đéo có gì để nói về cái đất nước này,hate
Anh trung bú đá,hate
Hoangphat Nguyen hơi trách đâu trách bà quỷ này bạn ơi.mình người miền nam nhưng nghe còn mệt hả luôn,hate
Khoe puồi,offensive
Chị Ba làm đéo gì có lol đâu để mà xài giẻ rách hahaha,hate
"Sủa như chó đc 3 củ còn đ' đủ ăn cơm, bọn kia đ' làm gì vẫn đc đi định cư :v đúng là kiếp con bò",hate
Địt mẹ cộng sản,hate
"Khi sự thật nó trần trụi thì chả con bò nào chịu như thế cả. Tư duy chỉ cần thắng bóng đá còn nô lệ, ô nhiễm chết lần chết mòn, dân tộc suy vong thì mặc kệ. Chính điểm yếu này mà tầng lớp thanh niên VN bị CS dắt mũi như những con lừa chỉ bằng vài trận bóng. Sự Thật luôn nghịch nhĩ.",hate
"Đéo biết gì thi ngồi im . chỗ đấy có long mạch của đất nước đấy "" chuẩn bị đầu tư hatenormal tỷ để vét máng cho sạch đó "" :))))).",hate
Biết bao nhiu $ mới vào được.. không ăn hối lộ thì ăn cức à.. khj nào mới hồi vốn chứ.. ng ta là dân làm ăn mà..,offensive
